MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
20,RL,73.0,9855,Reg,Corner,Edwards,1Story,6,5,1956,1956,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,No,Unf,0,0,1436,1436,Other,1689,0,0,1689,0.0,0.0,1,0,3,1,TA,7,1,Attchd,1956.0,Unf,2,480,0,0,0,0,0,0,0,11,2009,127500
20,RL,137.0,16492,IR1,Corner,NAmes,1Story,6,6,1966,2002,Other,Plywood,None,0.0,Gd,CBlock,TA,No,ALQ,247,713,557,1517,Ex,1888,0,0,1888,0.0,0.0,2,1,2,1,Gd,6,1,Attchd,1966.0,Fin,2,578,0,0,0,0,0,0,0,6,2010,190000
50,RM,50.0,8600,Reg,Inside,Other,1.5Fin,6,6,1937,1950,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,No,Unf,0,0,780,780,TA,780,596,0,1376,0.0,0.0,2,0,3,1,TA,7,1,Detchd,1937.0,Unf,1,198,0,0,0,0,0,0,0,6,2006,119500
50,RM,50.0,6000,Reg,Inside,OldTown,1.5Fin,3,7,1948,2002,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,ALQ,331,0,318,649,Ex,679,504,0,1183,0.0,0.0,1,1,2,1,TA,6,0,Detchd,1981.0,Unf,1,308,0,176,0,0,0,0,0,6,2007,120000
30,RM,70.0,5684,Reg,Inside,OldTown,1Story,6,8,1930,2005,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,No,Unf,0,0,813,813,Ex,813,0,0,813,0.0,0.0,1,0,2,1,Gd,5,0,Detchd,1932.0,Unf,1,270,0,113,0,0,0,0,0,6,2006,110000
20,RL,62.0,70761,IR1,Inside,Other,1Story,7,5,1975,1975,Plywood,Plywood,None,0.0,TA,CBlock,Gd,Gd,ALQ,655,0,878,1533,TA,1533,0,0,1533,1.0,0.0,2,0,2,1,Gd,5,2,Attchd,1975.0,Unf,2,576,200,54,0,0,0,0,0,12,2006,280000
60,FV,75.0,9000,Reg,Inside,Somerst,2Story,8,5,2008,2008,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,Unf,0,0,768,768,Ex,786,804,0,1590,0.0,0.0,2,1,3,1,Gd,6,0,Attchd,2008.0,RFn,2,676,0,30,0,0,0,0,0,6,2009,210000
90,RL,63.0,9297,Reg,Inside,Other,1Story,5,5,1976,1976,Plywood,Plywood,None,0.0,TA,CBlock,TA,No,ALQ,1606,0,122,1728,TA,1728,0,0,1728,2.0,0.0,2,0,4,2,TA,8,0,Detchd,1976.0,Unf,2,560,0,0,0,0,0,0,0,7,2006,188000
20,RL,80.0,9600,Reg,Inside,Other,1Story,7,6,1973,1973,HdBoard,HdBoard,BrkFace,320.0,TA,CBlock,TA,No,ALQ,916,0,326,1242,Other,1242,0,0,1242,0.0,0.0,1,1,3,1,TA,6,1,Attchd,1973.0,Unf,2,528,0,0,0,0,0,0,0,9,2007,175500
70,RM,34.0,4571,Reg,Inside,OldTown,2Story,5,5,1916,1950,Other,Other,None,0.0,TA,BrkTil,TA,No,Unf,0,0,624,624,Other,624,720,0,1344,0.0,0.0,1,0,4,1,TA,7,0,Detchd,1916.0,Unf,3,513,0,0,96,0,0,0,0,5,2008,98000
60,FV,75.0,8004,IR1,Inside,Somerst,2Story,8,5,2009,2009,VinylSd,VinylSd,Stone,110.0,Gd,PConc,Gd,No,GLQ,544,0,288,832,Ex,832,1103,0,1935,1.0,0.0,2,1,3,1,TA,8,0,BuiltIn,2009.0,Fin,2,552,0,150,0,0,0,0,0,12,2009,263435
70,RL,60.0,7200,Reg,Inside,Other,2Story,7,9,1936,2007,Wd Sdng,Wd Sdng,None,0.0,Gd,PConc,Gd,No,ALQ,350,210,0,560,Ex,575,560,0,1135,1.0,0.0,1,0,3,1,Gd,6,0,Detchd,1971.0,RFn,2,576,256,0,0,0,0,0,0,4,2009,155000
20,RL,60.0,8281,IR1,Inside,Other,1Story,5,5,1965,1965,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,Rec,553,311,0,864,Gd,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,1,Detchd,1965.0,Unf,1,360,0,0,236,0,0,0,0,12,2009,62383
70,RL,74.0,11988,IR1,Inside,Other,2Story,6,7,1934,1995,Other,Other,None,0.0,TA,CBlock,TA,No,LwQ,326,0,389,715,Other,849,811,0,1660,0.0,0.0,1,1,3,1,TA,6,1,Detchd,1939.0,Unf,1,240,0,0,0,0,0,0,0,8,2008,188700
20,RL,85.0,10628,Reg,Inside,NAmes,1Story,7,5,1970,1970,Plywood,Plywood,None,0.0,TA,CBlock,TA,Gd,GLQ,778,0,499,1277,TA,1277,0,0,1277,1.0,0.0,1,0,2,1,TA,5,1,Attchd,1970.0,Unf,2,526,0,0,0,0,176,0,0,4,2007,167000
70,RL,79.0,9480,Reg,Inside,NAmes,2Story,5,7,1942,1995,MetalSd,MetalSd,Stone,224.0,TA,CBlock,TA,No,LwQ,386,0,342,728,Ex,888,756,0,1644,0.0,0.0,1,1,3,1,Gd,7,2,Attchd,1942.0,Unf,1,312,168,0,0,0,0,0,0,6,2007,146500
20,RL,98.0,11428,IR1,Inside,NridgHt,1Story,8,5,2006,2006,VinylSd,VinylSd,Stone,248.0,Gd,PConc,Gd,No,Unf,0,0,1626,1626,Ex,1634,0,0,1634,0.0,0.0,2,0,3,1,Gd,7,1,Attchd,2006.0,RFn,3,866,0,44,0,0,0,0,0,5,2007,250000
60,RL,76.0,9291,IR1,Corner,Other,2Story,6,5,1993,1993,HdBoard,HdBoard,BrkFace,120.0,Gd,PConc,Gd,No,GLQ,426,0,406,832,Ex,832,878,0,1710,0.0,0.0,2,1,3,1,Gd,7,0,Attchd,1993.0,RFn,2,506,144,70,0,0,0,0,0,6,2008,187000
60,RL,92.0,11952,Reg,Inside,Other,2Story,7,6,1977,1977,Other,Plywood,None,0.0,TA,CBlock,Gd,No,Unf,0,0,808,808,TA,1161,808,0,1969,0.0,0.0,2,1,3,1,TA,8,1,Attchd,1977.0,RFn,2,534,0,0,0,0,276,0,0,11,2007,190000
180,RM,35.0,3675,Reg,Inside,Edwards,Other,6,5,2005,2005,VinylSd,VinylSd,BrkFace,80.0,TA,PConc,Gd,Gd,GLQ,459,0,88,547,Ex,1072,0,0,1072,1.0,0.0,1,0,2,1,TA,5,0,Other,2005.0,RFn,2,525,0,28,0,0,0,0,0,6,2008,148000
20,RL,110.0,14977,IR1,Inside,NridgHt,1Story,8,5,2006,2007,VinylSd,VinylSd,BrkFace,304.0,Gd,PConc,Ex,Gd,GLQ,1350,0,626,1976,Ex,1976,0,0,1976,1.0,0.0,2,0,2,1,Gd,7,1,Attchd,2006.0,RFn,3,908,250,63,0,0,0,0,0,7,2007,440000
120,RL,41.0,5330,Reg,Inside,Other,1Story,8,5,2000,2000,Other,Other,None,0.0,Gd,PConc,Gd,Av,GLQ,1196,0,298,1494,Ex,1652,0,0,1652,1.0,0.0,2,0,2,1,Ex,6,0,Attchd,2000.0,RFn,2,499,96,48,0,0,0,0,0,8,2007,251000
20,RL,80.0,8480,Reg,Corner,Other,1Story,5,6,1963,1963,HdBoard,HdBoard,None,0.0,TA,CBlock,TA,No,GLQ,630,0,340,970,TA,970,0,0,970,1.0,0.0,1,0,2,1,TA,5,0,Detchd,1996.0,Unf,2,624,0,24,0,0,192,0,0,7,2007,132500
20,RL,75.0,13125,Reg,Inside,CollgCr,1Story,6,5,1997,1998,VinylSd,VinylSd,BrkFace,215.0,TA,PConc,Gd,Gd,GLQ,994,0,484,1478,Ex,1493,0,0,1493,1.0,0.0,2,0,3,1,Gd,7,1,Attchd,1997.0,Fin,2,508,140,39,0,0,0,0,0,4,2008,208900
60,RL,105.0,13693,Reg,Inside,NridgHt,2Story,9,5,2006,2006,VinylSd,VinylSd,BrkFace,772.0,Other,PConc,Gd,Av,Unf,0,0,2153,2153,Ex,2069,574,0,2643,0.0,0.0,2,1,3,1,Ex,9,1,BuiltIn,2006.0,Fin,3,694,414,84,0,0,0,0,0,3,2007,380000
20,RL,79.0,10637,Reg,Inside,CollgCr,1Story,8,5,2007,2008,VinylSd,VinylSd,Stone,336.0,Gd,PConc,Ex,Gd,GLQ,1288,0,417,1705,Ex,1718,0,0,1718,1.0,0.0,2,0,3,1,Gd,7,1,Attchd,2007.0,RFn,3,826,208,44,0,0,0,0,0,9,2009,297000
30,RM,50.0,5925,Reg,Inside,OldTown,1Story,4,7,1937,2000,Other,Other,BrkCmn,435.0,TA,BrkTil,Fa,No,Rec,168,0,739,907,TA,1131,0,0,1131,0.0,0.0,1,0,2,1,TA,7,0,Detchd,1995.0,Unf,2,672,0,72,0,0,0,0,0,3,2007,89471
20,RL,98.0,16033,IR1,Other,NridgHt,1Story,9,5,2004,2005,VinylSd,VinylSd,BrkFace,378.0,Gd,PConc,Ex,Gd,GLQ,1261,0,572,1833,Ex,1850,0,0,1850,1.0,0.0,2,0,3,1,Gd,8,1,Attchd,2004.0,Fin,3,772,519,112,0,0,0,0,0,3,2006,326000
20,RL,72.0,11846,IR1,Inside,NridgHt,1Story,9,5,2003,2004,VinylSd,VinylSd,BrkFace,562.0,Gd,PConc,Ex,Gd,GLQ,1567,0,225,1792,Ex,1792,0,0,1792,1.0,0.0,2,0,2,1,Ex,6,1,Attchd,2003.0,Fin,3,874,206,49,0,0,0,0,0,8,2006,374000
70,RM,50.0,2500,Reg,Corner,OldTown,2Story,7,8,1915,2005,Other,Other,None,0.0,Gd,PConc,TA,No,ALQ,299,0,611,910,Ex,916,910,0,1826,1.0,0.0,1,1,4,1,Ex,7,1,Attchd,1915.0,Unf,1,164,0,0,0,0,0,0,0,6,2009,155000
120,RM,32.0,4500,Reg,Other,Other,1Story,6,5,1998,1998,VinylSd,VinylSd,BrkFace,116.0,TA,PConc,Ex,No,GLQ,897,0,319,1216,Ex,1216,0,0,1216,1.0,0.0,2,0,2,1,TA,5,0,Attchd,1998.0,Unf,2,402,0,125,0,0,0,0,0,5,2006,164000
20,RL,80.0,9600,Reg,Inside,NAmes,1Story,5,7,1950,2007,MetalSd,MetalSd,None,0.0,Gd,CBlock,TA,No,ALQ,607,0,506,1113,Gd,1113,0,0,1113,0.0,0.0,1,0,3,1,Gd,5,1,Attchd,1950.0,Unf,1,264,0,80,120,0,0,0,0,7,2009,147000
20,RL,79.0,10289,Reg,Inside,NAmes,1Story,5,7,1965,1965,MetalSd,MetalSd,BrkFace,168.0,TA,CBlock,TA,No,ALQ,836,0,237,1073,TA,1073,0,0,1073,1.0,0.0,1,1,3,1,TA,6,0,Attchd,1965.0,RFn,2,515,0,0,0,0,0,0,0,6,2007,156000
20,RL,70.0,12243,IR1,Inside,Other,1Story,5,6,1971,1971,Plywood,Plywood,None,0.0,TA,CBlock,Gd,Av,ALQ,998,0,486,1484,Gd,1484,0,0,1484,0.0,0.0,2,0,3,1,TA,7,1,Attchd,1971.0,Unf,2,487,224,0,0,0,180,0,0,2,2007,175000
190,RL,60.0,10800,Reg,Corner,OldTown,1.5Fin,5,4,1900,1970,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,No,BLQ,664,0,290,954,TA,1766,648,0,2414,0.0,0.0,2,0,3,2,TA,10,1,Attchd,1970.0,Unf,2,520,142,0,0,0,0,0,0,5,2006,160000
180,RM,21.0,1526,Reg,Inside,Other,Other,4,8,1970,2002,Other,Other,None,0.0,TA,CBlock,Gd,Av,GLQ,515,0,115,630,TA,630,0,0,630,1.0,0.0,1,0,1,1,Gd,3,0,Attchd,1970.0,Unf,1,286,0,0,0,0,0,0,0,5,2009,86000
50,RL,79.0,9490,Reg,Inside,NAmes,1.5Fin,6,7,1941,1950,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,No,BLQ,403,165,238,806,TA,958,620,0,1578,1.0,0.0,1,0,3,1,Fa,5,2,Attchd,1941.0,Unf,1,240,0,0,32,0,0,0,0,8,2006,133000
60,RL,105.0,15578,IR1,Corner,Gilbert,2Story,6,5,2006,2006,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,Unf,0,0,728,728,Gd,728,728,0,1456,0.0,0.0,2,1,3,1,TA,8,0,Attchd,2006.0,RFn,2,429,0,0,0,0,0,0,0,5,2006,172785
20,RL,70.0,7931,Reg,Inside,NAmes,1Story,5,6,1960,1960,Other,Wd Sdng,None,0.0,TA,CBlock,TA,No,BLQ,374,532,363,1269,TA,1269,0,0,1269,0.0,0.0,1,1,3,1,TA,6,1,Detchd,1964.0,Unf,1,308,0,0,0,0,0,0,0,6,2008,155000
30,RM,50.0,5784,Reg,Inside,OldTown,1Story,5,8,1938,1996,MetalSd,MetalSd,None,0.0,TA,BrkTil,Fa,No,Unf,0,0,190,190,Gd,886,0,0,886,0.0,0.0,1,0,2,1,TA,4,0,Attchd,1938.0,Unf,1,273,144,20,80,0,0,0,0,12,2009,91300
50,RL,60.0,9120,Reg,Inside,Other,1.5Fin,7,6,1925,1950,Wd Sdng,Wd Sdng,None,0.0,TA,PConc,TA,No,Rec,329,0,697,1026,Ex,1133,687,0,1820,1.0,0.0,2,0,4,1,TA,8,0,Detchd,1925.0,Unf,1,240,0,100,0,0,0,0,0,6,2008,184000
20,RL,65.0,7800,Reg,Inside,Other,1Story,5,7,1967,2004,HdBoard,HdBoard,BrkFace,89.0,TA,PConc,TA,No,ALQ,450,0,414,864,Ex,899,0,0,899,0.0,0.0,1,0,3,1,Gd,5,0,Attchd,1967.0,Fin,1,288,64,0,0,0,0,0,0,6,2009,130000
20,RL,70.0,7535,IR1,Inside,NAmes,1Story,5,7,1958,1985,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,BLQ,111,279,522,912,Other,912,0,0,912,0.0,1.0,1,0,2,1,TA,5,0,Attchd,1958.0,Fin,1,297,12,285,0,0,0,0,480,6,2007,120000
160,RM,21.0,1890,Reg,Inside,Other,2Story,6,5,1973,1973,HdBoard,HdBoard,BrkFace,285.0,TA,CBlock,TA,No,BLQ,356,0,316,672,TA,672,546,0,1218,0.0,0.0,1,1,3,1,TA,7,0,Detchd,1973.0,Unf,1,264,144,28,0,0,0,0,0,5,2007,113000
60,FV,75.0,9803,Reg,Inside,Somerst,2Story,7,5,2005,2005,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,GLQ,400,0,466,866,Gd,866,902,0,1768,0.0,0.0,2,1,3,1,Gd,7,0,Attchd,2005.0,RFn,2,603,0,108,0,0,0,0,0,2,2008,226700
20,RL,70.0,9170,Reg,Corner,Edwards,1Story,5,7,1965,1965,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,ALQ,698,96,420,1214,Ex,1214,0,0,1214,1.0,0.0,1,0,2,1,TA,6,0,Detchd,1965.0,Unf,2,461,0,0,184,0,0,0,400,4,2007,140000
20,RL,100.0,15602,IR1,Inside,Other,1Story,7,8,1959,1997,Other,Wd Sdng,None,0.0,TA,CBlock,TA,No,ALQ,1247,0,254,1501,TA,1801,0,0,1801,1.0,0.0,2,0,1,1,TA,6,2,Attchd,1959.0,Fin,2,484,0,54,0,0,161,0,0,3,2010,289000
160,RL,24.0,2308,Reg,Inside,Other,2Story,6,5,1974,1974,Plywood,Other,None,0.0,TA,CBlock,TA,No,ALQ,257,495,103,855,TA,855,467,0,1322,0.0,1.0,2,1,3,1,TA,6,1,Attchd,1974.0,Unf,2,440,260,0,0,0,0,0,0,6,2009,147000
90,RM,60.0,7596,Reg,Inside,OldTown,2Story,5,5,1952,1952,Wd Sdng,Wd Sdng,BrkFace,360.0,TA,CBlock,TA,No,Unf,0,0,960,960,Gd,960,1000,0,1960,0.0,0.0,2,0,4,2,TA,10,0,Detchd,1952.0,Unf,2,400,0,0,0,0,0,0,0,7,2009,124500
60,RL,80.0,9554,IR1,Inside,Other,2Story,8,5,1993,1994,VinylSd,VinylSd,BrkFace,125.0,Gd,PConc,Gd,No,GLQ,380,0,397,777,Ex,1065,846,0,1911,0.0,0.0,2,1,3,1,Gd,8,1,Attchd,1993.0,RFn,2,471,182,81,0,0,0,0,0,9,2006,215000
20,FV,75.0,7862,IR1,Inside,Somerst,1Story,6,5,2009,2009,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,GLQ,27,0,1191,1218,Ex,1218,0,0,1218,0.0,0.0,2,0,2,1,Gd,4,0,Attchd,2009.0,Fin,2,676,0,102,0,0,0,0,0,9,2009,208300
70,RM,60.0,9600,Reg,Inside,OldTown,2Story,7,9,1928,2005,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,No,Rec,141,0,548,689,Ex,689,689,0,1378,0.0,0.0,2,0,3,1,Gd,7,1,Detchd,1928.0,Unf,2,360,0,0,116,0,0,0,0,10,2008,161000
20,RL,80.0,9600,Reg,Corner,NAmes,1Story,5,6,1959,1959,MetalSd,MetalSd,BrkFace,132.0,TA,CBlock,TA,No,ALQ,991,0,50,1041,Ex,1041,0,0,1041,1.0,0.0,1,0,3,1,TA,6,0,Attchd,1959.0,RFn,1,270,224,88,0,0,0,0,0,7,2009,124500
20,RL,75.0,14559,Reg,Inside,NAmes,1Story,5,7,1951,2000,Wd Sdng,Wd Sdng,BrkCmn,70.0,Gd,CBlock,TA,No,BLQ,650,180,178,1008,Ex,1363,0,0,1363,1.0,0.0,1,0,2,1,TA,6,2,Other,1951.0,Unf,1,288,324,42,0,0,168,0,2000,6,2009,164900
120,RL,40.0,6792,IR1,Inside,NridgHt,1Story,7,5,2005,2006,VinylSd,VinylSd,Stone,94.0,Gd,PConc,Gd,No,Unf,0,0,1368,1368,Ex,1368,0,0,1368,0.0,0.0,2,0,2,1,Gd,6,1,Attchd,2005.0,RFn,2,474,132,35,0,0,0,0,0,3,2006,202665
20,RL,70.0,9100,Reg,Corner,NAmes,1Story,5,5,1958,1958,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,No,BLQ,521,174,169,864,TA,864,0,0,864,1.0,0.0,1,0,3,1,TA,5,0,Detchd,1964.0,Unf,2,624,0,0,0,0,0,0,0,7,2006,129900
20,RL,71.0,9187,Reg,Corner,Other,1Story,6,5,1983,1983,VinylSd,VinylSd,None,0.0,TA,PConc,TA,No,ALQ,336,0,748,1084,TA,1080,0,0,1080,0.0,0.0,1,1,3,1,TA,5,0,Attchd,1983.0,Unf,2,484,120,0,158,0,0,0,0,6,2007,134000
45,RL,55.0,10594,Reg,Inside,Other,Other,5,5,1926,1950,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,No,Unf,0,0,768,768,Other,789,0,0,789,0.0,0.0,1,0,2,1,TA,5,0,Detchd,1926.0,Unf,1,200,0,0,112,0,0,0,0,6,2007,96500
20,RL,94.0,12220,Reg,Inside,NridgHt,1Story,10,5,2009,2009,Other,Other,BrkFace,305.0,Other,CBlock,Ex,No,GLQ,1436,0,570,2006,Ex,2020,0,0,2020,1.0,0.0,2,1,3,1,Ex,9,1,Attchd,2009.0,Fin,3,900,156,54,0,0,0,0,0,9,2009,402861
60,RL,79.0,10208,IR1,Inside,Other,2Story,7,5,1996,1997,VinylSd,VinylSd,BrkFace,921.0,Gd,PConc,Gd,No,Unf,0,0,1264,1264,Ex,1277,1067,0,2344,0.0,0.0,2,1,3,1,Gd,7,1,Attchd,1996.0,RFn,3,889,220,0,0,0,0,0,0,7,2009,265000
70,RL,53.0,10918,Reg,Inside,Other,2Story,7,9,1926,2004,MetalSd,MetalSd,None,0.0,Gd,BrkTil,Gd,No,Unf,0,0,1276,1276,Ex,1276,804,0,2080,0.0,0.0,1,1,3,1,Gd,9,2,Detchd,1926.0,Unf,1,282,0,0,0,0,145,0,0,6,2009,234000
20,RL,90.0,11988,IR1,Corner,NAmes,1Story,6,6,1957,1957,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,No,Rec,777,0,467,1244,Ex,1244,0,0,1244,0.0,0.0,1,1,3,1,TA,6,2,Attchd,1957.0,Unf,1,336,0,40,0,0,0,0,0,5,2007,150000
50,RM,50.0,5000,Reg,Corner,Other,1.5Fin,6,7,1947,1950,Other,Other,None,0.0,TA,CBlock,TA,No,ALQ,399,0,605,1004,Ex,1004,660,0,1664,0.0,0.0,2,0,3,1,TA,7,2,Detchd,1950.0,Unf,2,420,0,24,36,0,0,0,0,10,2006,159000
60,RL,95.0,11787,IR1,Inside,Other,2Story,7,5,1996,1997,VinylSd,VinylSd,BrkFace,594.0,Gd,PConc,Gd,No,GLQ,719,0,660,1379,Ex,1383,1015,0,2398,1.0,0.0,2,1,3,1,Gd,8,1,Attchd,1996.0,Fin,3,834,239,60,0,0,0,0,0,8,2007,315750
20,FV,62.0,7500,Reg,Inside,Somerst,1Story,7,5,2005,2005,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,Unf,0,0,1257,1257,Ex,1266,0,0,1266,0.0,0.0,2,0,3,1,Gd,6,1,Attchd,2005.0,Unf,2,453,38,144,0,0,0,0,0,4,2006,176000
20,RL,70.0,13300,Reg,Inside,NAmes,1Story,5,7,1956,2000,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,Gd,No,Rec,377,0,551,928,TA,928,0,0,928,0.0,0.0,1,0,2,1,TA,4,0,Attchd,1956.0,Unf,1,252,261,0,156,0,0,0,0,6,2007,132000
60,RL,67.0,14948,IR1,Inside,NridgHt,2Story,9,5,2008,2008,VinylSd,VinylSd,Stone,268.0,Other,PConc,Ex,Av,GLQ,1330,0,122,1452,Ex,1476,1237,0,2713,1.0,0.0,2,1,3,1,Ex,11,1,Attchd,2008.0,Fin,3,858,126,66,0,0,0,0,0,11,2008,446261
80,RL,85.0,10200,Reg,Inside,Other,Other,6,5,1988,1989,HdBoard,HdBoard,BrkFace,219.0,Gd,CBlock,Gd,Av,GLQ,783,0,678,1461,Ex,1509,0,0,1509,1.0,0.0,2,0,3,1,Gd,5,1,Attchd,1988.0,RFn,2,600,224,0,0,0,0,0,0,8,2008,175000
70,RM,60.0,6155,IR1,Other,Other,2Story,6,8,1920,1999,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,Fa,Mn,Unf,0,0,611,611,Ex,751,611,0,1362,0.0,0.0,2,0,3,1,TA,6,0,Detchd,1920.0,Fin,2,502,0,0,84,0,0,0,0,6,2008,128000
60,RL,74.0,9056,IR1,Inside,Gilbert,2Story,8,5,2004,2004,VinylSd,VinylSd,None,0.0,Gd,PConc,Ex,Av,Unf,0,0,707,707,Ex,707,707,0,1414,0.0,0.0,2,1,3,1,Gd,6,1,Attchd,2004.0,Fin,2,403,100,35,0,0,0,0,0,10,2006,178000
60,RL,57.0,8924,IR1,Other,CollgCr,2Story,7,5,1998,1999,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,Av,Unf,0,0,880,880,Ex,880,844,0,1724,0.0,0.0,2,1,3,1,Gd,8,0,Attchd,1998.0,Fin,2,527,120,155,0,0,0,0,0,7,2008,188000
20,RL,85.0,14601,Reg,Inside,Other,1Story,9,5,2006,2006,VinylSd,VinylSd,BrkFace,584.0,Other,PConc,Ex,Av,GLQ,1260,0,578,1838,Ex,1838,0,0,1838,1.0,0.0,2,0,2,1,Ex,8,1,Attchd,2006.0,Fin,3,765,270,68,0,0,0,0,0,3,2009,315000
20,RL,78.0,10140,Reg,Inside,Other,1Story,7,5,1998,1999,VinylSd,VinylSd,None,0.0,Gd,PConc,Ex,No,LwQ,144,1127,379,1650,Ex,1680,0,0,1680,1.0,0.0,2,0,3,1,Gd,7,1,Attchd,1998.0,Fin,2,583,78,73,0,0,0,0,0,6,2009,213250
120,Other,34.0,4058,Reg,Inside,NAmes,Other,7,5,1998,1998,MetalSd,MetalSd,BrkFace,182.0,TA,PConc,Gd,Av,GLQ,584,139,0,723,Ex,767,0,0,767,1.0,0.0,1,0,1,1,TA,4,0,Attchd,1998.0,Fin,1,367,120,40,0,0,0,0,0,6,2007,133000
60,RL,58.0,17104,IR1,Inside,Gilbert,2Story,7,5,2006,2006,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Av,GLQ,554,0,100,654,Ex,664,832,0,1496,1.0,0.0,2,1,3,1,Gd,7,1,Attchd,2006.0,RFn,2,426,100,24,0,0,0,0,0,9,2006,179665
50,RL,70.0,8737,IR1,Inside,Other,1.5Fin,6,7,1923,1950,Other,Wd Sdng,None,0.0,TA,BrkTil,Gd,No,Rec,300,0,765,1065,Ex,915,720,0,1635,0.0,0.0,1,1,3,1,TA,6,1,Detchd,1950.0,Unf,2,440,0,38,0,144,0,0,0,5,2007,210000
85,RL,54.0,7244,Reg,Inside,Other,Other,5,7,1970,1970,VinylSd,VinylSd,None,0.0,TA,CBlock,Gd,Av,ALQ,619,0,149,768,Ex,768,0,0,768,1.0,0.0,1,0,2,1,TA,5,0,Detchd,1987.0,Unf,2,624,104,0,0,0,0,0,0,4,2007,129500
20,RM,49.0,8235,IR1,Inside,OldTown,1Story,5,7,1955,1995,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,LwQ,180,645,0,825,TA,825,0,0,825,1.0,0.0,1,0,2,1,TA,4,0,Detchd,1963.0,RFn,2,720,140,50,0,0,0,0,0,6,2008,125000
60,FV,75.0,9375,Reg,Inside,Somerst,2Story,7,5,2003,2004,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,Unf,0,0,912,912,Ex,912,1182,0,2094,0.0,0.0,2,1,4,1,Gd,8,1,BuiltIn,2003.0,Fin,2,615,182,182,0,0,0,0,0,11,2009,263000
120,RL,53.0,4043,Reg,Inside,Other,1Story,6,6,1977,1977,Plywood,Plywood,None,0.0,TA,CBlock,Gd,No,ALQ,559,0,510,1069,TA,1069,0,0,1069,0.0,0.0,2,0,2,1,TA,4,0,Attchd,1977.0,RFn,2,440,0,55,0,0,200,0,0,10,2008,140000
20,RM,50.0,6000,Reg,Inside,OldTown,1Story,5,6,1957,1957,Other,Other,None,0.0,TA,CBlock,TA,No,Rec,308,0,620,928,Gd,928,0,0,928,0.0,0.0,1,0,3,1,TA,5,0,Attchd,1957.0,Fin,1,288,0,0,0,0,0,0,0,6,2008,112500
20,RL,87.0,11146,IR1,Inside,NridgHt,1Story,8,5,2006,2006,VinylSd,VinylSd,Stone,250.0,Gd,PConc,Ex,Av,Unf,0,0,1709,1709,Ex,1717,0,0,1717,0.0,0.0,2,0,3,1,Gd,7,1,Attchd,2006.0,RFn,3,908,169,39,0,0,0,0,0,7,2009,255500
60,RL,85.0,10625,Reg,Inside,NridgHt,2Story,7,5,2003,2004,VinylSd,VinylSd,BrkFace,292.0,Gd,PConc,Gd,No,GLQ,866,0,132,998,Ex,1006,1040,0,2046,1.0,0.0,2,1,3,1,Gd,8,1,BuiltIn,2003.0,RFn,3,871,320,62,0,0,0,0,0,8,2008,284000
45,RM,58.0,6380,Reg,Inside,Other,Other,5,6,1922,1950,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,No,Unf,0,0,993,993,TA,1048,0,0,1048,0.0,0.0,1,0,2,1,TA,5,1,Detchd,1922.0,Unf,1,280,0,0,116,0,0,0,0,8,2006,113000
